_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
841,2022-01-15T00:00:25.142Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,62.6,64.8,64.2,55.9,2022-01-14
842,2022-01-16T00:00:28.999Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,62.1,68.3,67.6,61.1,2022-01-15
843,2022-01-17T00:00:29.735Z,/sonometros,NoiseLevelObserved,T248684-daily,59.0,58.9,65.5,58.4,59.4,2022-01-16
844,2022-01-18T00:00:32.801Z,/sonometros,NoiseLevelObserved,T248684-daily,59.5,60.6,63.7,58.7,56.4,2022-01-17
845,2022-01-19T00:00:33.783Z,/sonometros,NoiseLevelObserved,T248684-daily,59.2,60.8,61.6,60.0,51.6,2022-01-18
846,2022-01-20T00:00:36.290Z,/sonometros,NoiseLevelObserved,T248684-daily,60.0,61.3,63.6,61.4,55.4,2022-01-19
847,2022-01-21T00:00:47.414Z,/sonometros,NoiseLevelObserved,T248684-daily,60.4,61.7,62.9,62.7,52.7,2022-01-20
848,2022-01-22T00:00:42.5Z,/sonometros,NoiseLevelObserved,T248684-daily,62.6,62.9,67.6,66.1,60.3,2022-01-21
849,2022-01-23T00:00:42.856Z,/sonometros,NoiseLevelObserved,T248684-daily,64.5,64.9,68.9,68.8,60.7,2022-01-22
850,2022-01-24T00:00:46.560Z,/sonometros,NoiseLevelObserved,T248684-daily,59.3,59.2,65.6,59.7,59.4,2022-01-23
851,2022-01-25T00:00:46.997Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,62.6,62.6,59.7,51.9,2022-01-24
852,2022-01-26T00:00:49.589Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,61.9,64.7,64.7,55.8,2022-01-25
853,2022-01-27T00:00:51.320Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,62.1,63.1,62.0,53.1,2022-01-26
886,2022-01-28T00:00:53.592Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,61.3,64.2,65.4,54.6,2022-01-27
887,2022-01-29T00:00:56.57Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,62.7,66.9,68.7,57.5,2022-01-28
888,2022-01-30T00:00:58.672Z,/sonometros,NoiseLevelObserved,T248684-daily,64.6,65.0,69.5,68.0,62.1,2022-01-29
889,2022-01-31T00:00:05.367Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,58.6,68.7,58.3,63.1,2022-01-30
890,2022-02-01T00:00:05.75Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,62.2,62.4,60.9,51.2,2022-01-31
891,2022-02-02T00:00:06.174Z,/sonometros,NoiseLevelObserved,T248684-daily,59.2,60.9,61.3,59.5,50.7,2022-02-01
892,2022-02-03T00:00:08.834Z,/sonometros,NoiseLevelObserved,T248684-daily,63.4,65.3,64.8,61.5,53.1,2022-02-02
893,2022-02-04T00:00:11.543Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,61.8,64.4,64.9,55.0,2022-02-03
894,2022-02-05T00:00:15.411Z,/sonometros,NoiseLevelObserved,T248684-daily,62.9,63.2,67.6,67.0,59.9,2022-02-04
895,2022-02-06T00:01:14.983Z,/sonometros,NoiseLevelObserved,T248684-daily,65.2,65.4,70.2,68.9,62.9,2022-02-05
896,2022-02-07T00:00:18.603Z,/sonometros,NoiseLevelObserved,T248684-daily,59.4,59.7,65.2,59.1,58.9,2022-02-06
897,2022-02-08T00:01:18.666Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,62.6,62.9,62.0,51.6,2022-02-07
898,2022-02-09T00:00:20.850Z,/sonometros,NoiseLevelObserved,T248684-daily,60.0,61.4,62.6,62.9,51.6,2022-02-08
899,2022-02-10T00:01:28.648Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,63.9,64.0,62.6,52.5,2022-02-09
900,2022-02-11T00:00:25.502Z,/sonometros,NoiseLevelObserved,T248684-daily,60.4,61.8,62.8,62.6,52.2,2022-02-10
901,2022-02-12T00:00:27.532Z,/sonometros,NoiseLevelObserved,T248684-daily,63.1,63.5,67.1,68.3,57.9,2022-02-11
902,2022-02-13T00:00:29.850Z,/sonometros,NoiseLevelObserved,T248684-daily,66.4,67.7,69.3,68.5,59.9,2022-02-12
903,2022-02-14T00:00:32.58Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,61.2,66.9,58.8,60.7,2022-02-13
904,2022-02-15T00:00:34.787Z,/sonometros,NoiseLevelObserved,T248684-daily,59.9,61.4,62.4,61.1,52.4,2022-02-14
905,2022-02-16T00:00:36.729Z,/sonometros,NoiseLevelObserved,T248684-daily,59.8,61.6,61.9,59.3,51.6,2022-02-15
906,2022-02-17T00:00:42.224Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,61.4,64.1,64.2,55.1,2022-02-16
907,2022-02-18T00:00:54.772Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,62.5,65.2,64.6,56.6,2022-02-17
908,2022-02-19T00:00:48.669Z,/sonometros,NoiseLevelObserved,T248684-daily,63.7,63.6,68.2,69.4,59.6,2022-02-18
909,2022-02-20T00:00:46.156Z,/sonometros,NoiseLevelObserved,T248684-daily,65.3,66.1,69.7,67.9,62.0,2022-02-19
910,2022-02-21T00:00:48.439Z,/sonometros,NoiseLevelObserved,T248684-daily,60.1,60.3,66.1,60.0,59.8,2022-02-20
911,2022-02-22T00:00:50.702Z,/sonometros,NoiseLevelObserved,T248684-daily,64.9,67.0,65.8,60.5,52.2,2022-02-21
912,2022-02-23T00:00:54.233Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,62.9,64.1,62.7,54.6,2022-02-22
913,2022-02-24T00:00:55.276Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,63.2,64.8,64.1,55.4,2022-02-23
914,2022-02-25T00:00:57.640Z,/sonometros,NoiseLevelObserved,T248684-daily,62.6,63.7,65.7,65.9,56.1,2022-02-24
915,2022-02-26T00:00:01.343Z,/sonometros,NoiseLevelObserved,T248684-daily,63.8,64.6,67.7,66.6,59.5,2022-02-25
916,2022-02-27T00:01:03.315Z,/sonometros,NoiseLevelObserved,T248684-daily,65.0,65.3,69.9,68.0,62.7,2022-02-26
917,2022-02-28T00:00:05.689Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,62.9,67.8,60.3,61.4,2022-02-27
918,2022-03-01T00:25:12.152Z,/sonometros,NoiseLevelObserved,T248684-daily,60.2,61.7,62.5,61.3,52.2,2022-02-28
919,2022-03-02T00:00:10.334Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,62.3,64.0,62.3,55.0,2022-03-01
920,2022-03-03T00:00:12.986Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,62.6,64.0,64.1,53.6,2022-03-02
921,2022-03-04T00:00:15.550Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,63.4,65.8,67.6,55.0,2022-03-03
922,2022-03-05T00:00:18.236Z,/sonometros,NoiseLevelObserved,T248684-daily,66.7,66.7,72.0,70.4,64.9,2022-03-04
923,2022-03-06T00:00:19.516Z,/sonometros,NoiseLevelObserved,T248684-daily,69.2,69.9,73.1,72.9,64.6,2022-03-05
924,2022-03-07T00:00:23.179Z,/sonometros,NoiseLevelObserved,T248684-daily,68.7,67.7,76.2,62.3,70.5,2022-03-06
957,2022-03-08T00:00:22.588Z,/sonometros,NoiseLevelObserved,T248684-daily,64.5,66.3,66.0,64.7,53.2,2022-03-07
958,2022-03-09T00:00:24.972Z,/sonometros,NoiseLevelObserved,T248684-daily,68.7,70.6,70.1,68.3,57.3,2022-03-08
959,2022-03-10T00:00:27.203Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,64.0,64.3,62.4,53.5,2022-03-09
960,2022-03-11T00:00:30.307Z,/sonometros,NoiseLevelObserved,T248684-daily,65.8,66.8,68.9,69.4,59.1,2022-03-10
961,2022-03-12T00:00:31.680Z,/sonometros,NoiseLevelObserved,T248684-daily,74.2,74.2,78.6,79.9,69.7,2022-03-11
962,2022-03-13T00:00:35.761Z,/sonometros,NoiseLevelObserved,T248684-daily,75.0,74.7,80.6,79.2,73.5,2022-03-12
963,2022-03-14T00:00:37.182Z,/sonometros,NoiseLevelObserved,T248684-daily,75.3,74.4,81.4,79.6,74.7,2022-03-13
964,2022-03-15T00:00:42.924Z,/sonometros,NoiseLevelObserved,T248684-daily,71.2,71.7,75.9,74.2,68.5,2022-03-14
965,2022-03-16T00:00:56.425Z,/sonometros,NoiseLevelObserved,T248684-daily,73.5,73.9,78.6,76.0,71.6,2022-03-15
966,2022-03-17T00:00:43.407Z,/sonometros,NoiseLevelObserved,T248684-daily,76.1,75.5,81.8,80.6,74.8,2022-03-16
967,2022-03-18T00:00:52.456Z,/sonometros,NoiseLevelObserved,T248684-daily,74.6,72.0,81.6,80.1,75.2,2022-03-17
968,2022-03-19T00:00:48.636Z,/sonometros,NoiseLevelObserved,T248684-daily,79.0,78.7,85.6,78.2,79.6,2022-03-18
969,2022-03-20T00:00:50.846Z,/sonometros,NoiseLevelObserved,T248684-daily,81.3,79.0,87.5,88.2,80.1,2022-03-19
970,2022-03-21T00:00:53.565Z,/sonometros,NoiseLevelObserved,T248684-daily,73.0,64.3,82.7,59.3,77.4,2022-03-20
971,2022-03-22T00:00:54.772Z,/sonometros,NoiseLevelObserved,T248684-daily,62.0,63.7,64.7,60.5,55.8,2022-03-21
972,2022-03-23T00:00:56.977Z,/sonometros,NoiseLevelObserved,T248684-daily,62.2,63.4,65.8,63.1,57.8,2022-03-22
973,2022-03-24T00:00:00.319Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,63.3,63.3,60.6,52.5,2022-03-23
974,2022-03-25T00:00:02.633Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,63.3,64.9,63.5,55.7,2022-03-24
975,2022-03-26T00:00:04.967Z,/sonometros,NoiseLevelObserved,T248684-daily,62.4,63.2,66.3,66.4,57.5,2022-03-25
976,2022-03-27T00:00:08.950Z,/sonometros,NoiseLevelObserved,T248684-daily,63.6,63.0,69.0,68.9,61.5,2022-03-26
977,2022-03-28T00:00:10.139Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,60.5,68.6,60.2,63.1,2022-03-27
978,2022-03-29T00:00:13.958Z,/sonometros,NoiseLevelObserved,T248684-daily,60.3,61.5,62.9,63.1,52.6,2022-03-28
979,2022-03-30T00:00:15.625Z,/sonometros,NoiseLevelObserved,T248684-daily,59.8,61.4,62.4,61.0,52.6,2022-03-29
980,2022-03-31T00:00:16.348Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,61.4,64.3,64.9,55.1,2022-03-30
981,2022-04-01T00:01:19.573Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,61.9,64.3,61.9,56.1,2022-03-31
982,2022-04-02T00:00:20.888Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,62.3,66.2,67.8,56.9,2022-04-01
983,2022-04-03T00:00:22.133Z,/sonometros,NoiseLevelObserved,T248684-daily,64.2,64.5,68.6,68.7,60.3,2022-04-02
984,2022-04-04T00:00:26.31Z,/sonometros,NoiseLevelObserved,T248684-daily,58.8,58.9,64.8,59.3,58.5,2022-04-03
985,2022-04-05T00:00:27.0Z,/sonometros,NoiseLevelObserved,T248684-daily,59.0,60.6,61.5,60.0,51.7,2022-04-04
986,2022-04-06T00:00:28.654Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,62.6,62.8,59.4,52.7,2022-04-05
987,2022-04-07T00:00:32.859Z,/sonometros,NoiseLevelObserved,T248684-daily,62.0,63.7,64.0,62.6,53.2,2022-04-06
988,2022-04-08T00:00:34.964Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.9,63.9,64.2,54.1,2022-04-07
989,2022-04-09T00:00:37.163Z,/sonometros,NoiseLevelObserved,T248684-daily,64.7,64.2,69.3,71.0,60.4,2022-04-08
990,2022-04-10T00:00:38.528Z,/sonometros,NoiseLevelObserved,T248684-daily,67.4,67.3,72.2,72.7,64.1,2022-04-09
991,2022-04-11T00:00:48.904Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,62.0,68.2,60.6,62.1,2022-04-10
992,2022-04-12T00:00:50.275Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,62.0,63.7,62.6,54.5,2022-04-11
993,2022-04-13T00:00:45.273Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,62.6,64.0,63.2,54.3,2022-04-12
994,2022-04-14T00:00:47.584Z,/sonometros,NoiseLevelObserved,T248684-daily,62.4,63.4,66.0,65.0,57.4,2022-04-13
995,2022-04-15T00:00:51.806Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,61.8,66.2,65.1,58.6,2022-04-14
996,2022-04-16T00:00:53.50Z,/sonometros,NoiseLevelObserved,T248684-daily,60.4,60.2,65.6,65.2,58.1,2022-04-15
997,2022-04-17T00:00:55.158Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,60.8,67.6,67.7,60.2,2022-04-16
998,2022-04-18T00:00:57.425Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,58.9,67.5,65.5,61.1,2022-04-17
999,2022-04-19T00:00:04.330Z,/sonometros,NoiseLevelObserved,T248684-daily,59.6,60.9,62.0,62.9,50.3,2022-04-18
1000,2022-04-20T00:00:04.131Z,/sonometros,NoiseLevelObserved,T248684-daily,59.9,61.3,62.6,61.0,53.2,2022-04-19
1001,2022-04-21T00:00:05.911Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,63.2,62.9,59.5,51.6,2022-04-20
1002,2022-04-22T00:00:09.677Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,62.2,66.2,66.7,57.7,2022-04-21
1003,2022-04-23T00:00:09.687Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,63.5,66.7,66.1,58.4,2022-04-22
1004,2022-04-24T00:00:14.101Z,/sonometros,NoiseLevelObserved,T248684-daily,64.3,65.4,68.5,65.3,60.9,2022-04-23
1005,2022-04-25T00:00:16.347Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,59.5,67.8,61.2,61.9,2022-04-24
1006,2022-04-26T00:00:18.913Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,61.3,64.8,65.6,55.8,2022-04-25
1007,2022-04-27T00:01:20.258Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,63.1,65.2,65.8,55.4,2022-04-26
1008,2022-04-28T00:00:21.435Z,/sonometros,NoiseLevelObserved,T248684-daily,63.0,64.5,65.3,64.4,54.9,2022-04-27
1009,2022-04-29T00:00:24.44Z,/sonometros,NoiseLevelObserved,T248684-daily,67.1,69.2,68.1,63.2,54.7,2022-04-28
1010,2022-04-30T00:00:26.344Z,/sonometros,NoiseLevelObserved,T248684-daily,66.6,68.0,68.9,68.8,58.1,2022-04-29
1011,2022-05-01T00:00:28.922Z,/sonometros,NoiseLevelObserved,T248684-daily,78.3,79.8,79.8,81.0,63.1,2022-04-30
1012,2022-05-02T00:00:31.256Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,62.9,68.6,63.6,62.2,2022-05-01
1013,2022-05-03T00:00:33.570Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,63.0,64.3,62.6,54.9,2022-05-02
1014,2022-05-04T00:00:36.146Z,/sonometros,NoiseLevelObserved,T248684-daily,66.0,64.4,70.1,74.2,57.2,2022-05-03
1015,2022-05-05T00:00:39.47Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,63.7,64.7,62.7,55.2,2022-05-04
1016,2022-05-06T00:00:41.919Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,62.2,64.0,63.8,54.3,2022-05-05
1017,2022-05-07T00:00:43.314Z,/sonometros,NoiseLevelObserved,T248684-daily,63.0,62.8,68.2,67.5,60.9,2022-05-06
1018,2022-05-08T00:00:45.950Z,/sonometros,NoiseLevelObserved,T248684-daily,65.5,64.0,71.6,71.2,64.6,2022-05-07
1019,2022-05-09T00:00:48.184Z,/sonometros,NoiseLevelObserved,T248684-daily,60.1,59.4,66.8,61.6,60.7,2022-05-08
1020,2022-05-10T00:00:50.718Z,/sonometros,NoiseLevelObserved,T248684-daily,59.7,60.8,63.1,62.4,54.2,2022-05-09
1021,2022-05-11T00:00:58.773Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.8,64.0,64.4,54.3,2022-05-10
1022,2022-05-12T00:00:56.881Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,62.3,66.3,65.5,58.4,2022-05-11
1023,2022-05-13T00:00:58.263Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,62.2,67.7,69.0,59.3,2022-05-12
1024,2022-05-14T00:00:01.895Z,/sonometros,NoiseLevelObserved,T248684-daily,63.9,63.5,69.3,69.0,61.8,2022-05-13
1025,2022-05-15T00:00:20.546Z,/sonometros,NoiseLevelObserved,T248684-daily,67.6,69.2,70.7,66.8,62.2,2022-05-14
1026,2022-05-16T00:00:07.46Z,/sonometros,NoiseLevelObserved,T248684-daily,60.3,59.8,66.5,62.9,60.1,2022-05-15
1027,2022-05-17T00:00:08.259Z,/sonometros,NoiseLevelObserved,T248684-daily,60.4,61.7,63.5,62.5,54.3,2022-05-16
1028,2022-05-18T00:00:14.407Z,/sonometros,NoiseLevelObserved,T248684-daily,61.2,62.4,64.0,64.0,53.9,2022-05-17
1061,2022-05-19T00:00:17.630Z,/sonometros,NoiseLevelObserved,T248684-daily,61.5,62.0,65.6,65.2,57.4,2022-05-18
1062,2022-05-20T00:01:17.93Z,/sonometros,NoiseLevelObserved,T248684-daily,62.5,62.9,66.7,66.7,58.3,2022-05-19
1063,2022-05-21T00:00:19.684Z,/sonometros,NoiseLevelObserved,T248684-daily,63.5,63.0,68.4,69.3,60.2,2022-05-20
1064,2022-05-22T00:00:21.437Z,/sonometros,NoiseLevelObserved,T248684-daily,64.7,63.2,71.4,69.1,65.0,2022-05-21
1065,2022-05-23T00:00:23.847Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,60.4,68.0,61.3,62.0,2022-05-22
1066,2022-05-24T00:00:26.632Z,/sonometros,NoiseLevelObserved,T248684-daily,59.5,60.9,62.5,61.1,53.4,2022-05-23
1067,2022-05-25T00:00:29.152Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,62.6,64.7,66.9,52.7,2022-05-24
1068,2022-05-26T00:00:32.43Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,61.4,64.0,63.9,55.1,2022-05-25
1069,2022-05-27T00:00:34.473Z,/sonometros,NoiseLevelObserved,T248684-daily,61.6,62.8,65.1,63.8,56.6,2022-05-26
1070,2022-05-28T00:00:37.210Z,/sonometros,NoiseLevelObserved,T248684-daily,64.3,63.1,69.2,71.3,60.4,2022-05-27
1071,2022-05-29T00:00:39.702Z,/sonometros,NoiseLevelObserved,T248684-daily,63.2,61.9,70.0,66.6,63.8,2022-05-28
1072,2022-05-30T00:00:41.827Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,59.6,67.9,63.3,61.8,2022-05-29
1073,2022-05-31T00:00:44.345Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,61.7,63.9,64.1,54.6,2022-05-30
1074,2022-06-01T00:00:48.318Z,/sonometros,NoiseLevelObserved,T248684-daily,62.9,62.4,68.4,67.8,61.1,2022-05-31
1075,2022-06-02T00:00:49.653Z,/sonometros,NoiseLevelObserved,T248684-daily,64.8,65.9,68.6,66.9,60.4,2022-06-01
1076,2022-06-03T00:00:52.158Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,62.5,66.4,66.7,57.8,2022-06-02
1077,2022-06-04T00:00:54.705Z,/sonometros,NoiseLevelObserved,T248684-daily,63.7,62.7,69.8,68.7,62.9,2022-06-03
1078,2022-06-05T00:00:57.472Z,/sonometros,NoiseLevelObserved,T248684-daily,65.2,63.8,71.5,70.5,64.7,2022-06-04
1079,2022-06-06T00:01:02.12Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,59.9,68.2,64.0,62.0,2022-06-05
1080,2022-06-07T00:00:03.531Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,61.8,65.0,64.8,56.5,2022-06-06
1081,2022-06-08T00:00:09.370Z,/sonometros,NoiseLevelObserved,T248684-daily,61.6,61.9,66.0,65.8,57.9,2022-06-07
1082,2022-06-09T00:00:10.958Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,61.8,64.9,65.4,55.8,2022-06-08
1083,2022-06-10T00:00:11.361Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,61.9,65.5,65.8,56.9,2022-06-09
1084,2022-06-11T00:00:14.255Z,/sonometros,NoiseLevelObserved,T248684-daily,64.2,63.5,68.9,70.6,60.2,2022-06-10
1085,2022-06-12T00:00:16.645Z,/sonometros,NoiseLevelObserved,T248684-daily,64.7,62.4,71.5,70.6,64.8,2022-06-11
1086,2022-06-13T00:00:20.794Z,/sonometros,NoiseLevelObserved,T248684-daily,59.4,58.3,67.1,21.0,61.5,2022-06-12
1087,2022-06-14T00:00:21.892Z,/sonometros,NoiseLevelObserved,T248684-daily,57.8,56.9,62.4,64.9,53.0,2022-06-13
1088,2022-06-15T00:00:23.961Z,/sonometros,NoiseLevelObserved,T248684-daily,60.0,60.7,64.0,64.1,55.3,2022-06-14
1089,2022-06-16T00:00:26.469Z,/sonometros,NoiseLevelObserved,T248684-daily,62.6,63.1,65.9,67.6,55.6,2022-06-15
1090,2022-06-17T00:00:29.175Z,/sonometros,NoiseLevelObserved,T248684-daily,61.4,62.3,65.1,65.0,56.3,2022-06-16
1091,2022-06-18T00:00:32.35Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,62.0,67.8,69.3,59.4,2022-06-17
1092,2022-06-19T00:00:40.717Z,/sonometros,NoiseLevelObserved,T248684-daily,64.2,62.8,71.1,68.1,64.8,2022-06-18
1093,2022-06-20T00:00:37.329Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,60.5,67.5,62.6,61.4,2022-06-19
1094,2022-06-21T00:00:41.558Z,/sonometros,NoiseLevelObserved,T248684-daily,60.6,61.4,64.2,64.7,55.0,2022-06-20
1095,2022-06-22T00:00:42.746Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,62.3,63.8,63.9,53.6,2022-06-21
1096,2022-06-23T00:00:45.471Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,61.5,65.0,65.0,56.5,2022-06-22
1097,2022-06-24T00:00:48.64Z,/sonometros,NoiseLevelObserved,T248684-daily,62.2,62.4,66.7,67.3,58.3,2022-06-23
1098,2022-06-25T00:00:50.866Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,60.2,67.9,67.7,60.8,2022-06-24
1099,2022-06-26T00:00:54.390Z,/sonometros,NoiseLevelObserved,T248684-daily,70.1,61.8,75.5,80.2,63.3,2022-06-25
1100,2022-06-27T00:00:56.541Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,59.8,67.8,64.0,61.6,2022-06-26
1101,2022-06-28T00:00:59.138Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,62.2,64.0,63.0,54.9,2022-06-27
1102,2022-06-29T00:00:02.227Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,61.5,64.8,65.4,55.9,2022-06-28
1103,2022-06-30T00:00:05.314Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,62.4,65.9,66.5,57.0,2022-06-29
1104,2022-07-01T00:00:07.653Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,62.0,66.4,66.6,58.3,2022-06-30
1105,2022-07-02T00:00:10.690Z,/sonometros,NoiseLevelObserved,T248684-daily,64.2,63.7,69.2,70.1,61.0,2022-07-01
1106,2022-07-03T00:00:14.292Z,/sonometros,NoiseLevelObserved,T248684-daily,63.9,62.8,69.8,69.7,62.5,2022-07-02
1107,2022-07-04T00:00:15.277Z,/sonometros,NoiseLevelObserved,T248684-daily,60.9,59.2,67.3,66.7,60.5,2022-07-03
1108,2022-07-05T00:00:18.311Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,62.7,66.0,67.8,56.0,2022-07-04
1109,2022-07-06T00:00:21.726Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,61.7,68.0,68.8,60.2,2022-07-05
1110,2022-07-07T00:00:23.985Z,/sonometros,NoiseLevelObserved,T248684-daily,62.9,63.5,66.9,67.1,58.3,2022-07-06
1111,2022-07-08T00:00:24.960Z,/sonometros,NoiseLevelObserved,T248684-daily,61.3,62.3,64.8,64.5,55.9,2022-07-07
1112,2022-07-09T00:00:28.87Z,/sonometros,NoiseLevelObserved,T248684-daily,62.7,62.0,68.2,68.4,60.6,2022-07-08
1113,2022-07-10T00:00:30.396Z,/sonometros,NoiseLevelObserved,T248684-daily,64.3,63.2,70.7,69.0,63.8,2022-07-09
1114,2022-07-11T00:00:33.106Z,/sonometros,NoiseLevelObserved,T248684-daily,59.7,58.7,66.3,62.9,60.1,2022-07-10
1115,2022-07-12T00:00:35.822Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.3,65.2,65.3,56.9,2022-07-11
1116,2022-07-13T00:00:39.264Z,/sonometros,NoiseLevelObserved,T248684-daily,61.1,61.4,65.4,65.8,57.1,2022-07-12
1117,2022-07-14T00:00:41.277Z,/sonometros,NoiseLevelObserved,T248684-daily,60.7,61.3,64.8,64.8,56.4,2022-07-13
1118,2022-07-15T00:00:43.995Z,/sonometros,NoiseLevelObserved,T248684-daily,62.0,62.2,66.0,66.9,57.3,2022-07-14
1119,2022-07-16T00:00:46.632Z,/sonometros,NoiseLevelObserved,T248684-daily,63.9,63.0,69.3,70.4,61.0,2022-07-15
1120,2022-07-17T00:00:49.353Z,/sonometros,NoiseLevelObserved,T248684-daily,61.9,60.7,68.2,66.8,61.6,2022-07-16
1121,2022-07-18T00:00:52.364Z,/sonometros,NoiseLevelObserved,T248684-daily,59.7,57.9,66.6,64.0,60.3,2022-07-17
1122,2022-07-19T00:00:56.204Z,/sonometros,NoiseLevelObserved,T248684-daily,62.3,62.6,66.1,67.7,56.3,2022-07-18
1123,2022-07-20T00:00:57.616Z,/sonometros,NoiseLevelObserved,T248684-daily,60.0,60.7,64.3,64.1,55.8,2022-07-19
1124,2022-07-21T00:00:01.453Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,61.4,65.5,65.3,57.5,2022-07-20
1125,2022-07-22T00:00:04.843Z,/sonometros,NoiseLevelObserved,T248684-daily,61.7,61.7,66.5,66.7,58.6,2022-07-21
1126,2022-07-23T00:01:07.5Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,62.7,67.6,68.3,59.4,2022-07-22
1127,2022-07-24T00:00:16.773Z,/sonometros,NoiseLevelObserved,T248684-daily,63.5,61.7,70.3,68.4,63.8,2022-07-23
1128,2022-07-25T00:00:12.303Z,/sonometros,NoiseLevelObserved,T248684-daily,60.5,57.9,68.4,63.0,62.3,2022-07-24
1129,2022-07-26T00:01:15.414Z,/sonometros,NoiseLevelObserved,T248684-daily,61.0,61.6,65.3,65.2,56.9,2022-07-25
1130,2022-07-27T00:00:18.385Z,/sonometros,NoiseLevelObserved,T248684-daily,62.1,61.8,66.4,68.3,57.2,2022-07-26
1131,2022-07-28T00:00:20.879Z,/sonometros,NoiseLevelObserved,T248684-daily,60.8,61.4,65.0,64.8,56.6,2022-07-27
1132,2022-07-29T00:00:22.142Z,/sonometros,NoiseLevelObserved,T248684-daily,62.8,62.8,67.5,67.9,59.3,2022-07-28
1133,2022-07-30T00:00:26.815Z,/sonometros,NoiseLevelObserved,T248684-daily,62.9,62.5,68.3,67.6,61.0,2022-07-29
